271.2674,245.2835,12.0000,12.0000,210.0000
138.0145,137.1313,18.0000,18.0000,115.0000
139.7033,139.7033,15.0000,15.0000,50.0000
134.9518,134.3503,15.0000,15.0000,75.0000
121.5936,121.4990,21.0950,21.0950,150.0000
127.0039,126.5701,16.0000,16.0000,80.0000
158.0285,156.0000,15.0000,15.0000,145.0000
129.2478,128.1405,12.0000,12.0000,95.0000
147.7633,146.4923,12.0000,12.0000,50.0000

