Acc-1,Acc-2,Acc-3,Gps-1,Gps-2,Gyr-1,Gyr-2,Gyr-3,Lum-1,MagF-1,MagF-2,MagF-3,Class
-0.088585466,1.4891934,9.594764,-21.928116,-50.492096,-0.00015271631,-0.00030543262,0.0016035213,202,8.6025,21.0975,27.8025,1
-0.03232172,1.532289,9.587581,-21.928118,-50.492096,0.00022907447,-0.0005345071,-0.00022907447,202,8.6025,21,28.199999,1
-0.03232172,1.5119383,9.601946,-21.92812,-50.4921,-0.00038179077,0.0006872234,-0.0026725354,206,8.497499,21.0975,28.199999,1
-0.076614454,1.484405,9.609129,-21.928122,-50.4921,-0.00038179077,-0.0009162979,0.0018325958,199,8.1975,21.2025,28.199999,1
-0.04070143,1.4903905,9.598354,-21.92812,-50.492104,-0.00038179077,-0.00030543262,0,204,8.6025,21.0975,28.199999,1
-0.053869538,1.5035586,9.605537,-21.92812,-50.492104,-0.00038179077,-0.00030543262,0,209,8.4,21,27.9,1
-0.053869538,1.5119383,9.589975,-21.92812,-50.492104,0.00022907447,0.0009162979,0.00061086525,210,8.497499,21.2025,28.102499,1
-0.044292733,1.5095441,9.599552,-21.928116,-50.492096,0.00045814895,-0.0009162979,0.00022907447,210,8.3025,21,28.297499,1
-0.06584055,1.4927847,9.591172,-21.928112,-50.492092,-0.00030543262,-0.00061086525,0.0010690142,238,8.4,21,28.102499,1
-0.05865794,1.5071499,9.606734,-21.92811,-50.49209,-0.00030543262,0.0012217305,-0.001985312,334,8.497499,21,28.199999,1
-0.06943185,1.4975731,9.595961,-21.92811,-50.49209,-0.00038179077,0.00030543262,-0.00022907447,342,8.497499,21.0975,27.8025,1
-0.08738836,1.508347,9.613917,-21.928083,-50.49204,0.00045814895,0.0006872234,0.0010690142,345,8.6025,21,27.599998,1
-0.055066638,1.4784195,9.609129,-21.928078,-50.492027,-0.00015271631,7.6358156E-05,0.00045814895,346,8.4,20.9025,27.8025,1
-0.06464344,1.4999673,9.611523,-21.928074,-50.492027,0.0005345071,0.00045814895,0,346,8.6025,20.797499,27.8025,1
-0.06823475,1.5011644,9.606734,-21.928072,-50.492023,7.6358156E-05,0.00038179077,-0.00030543262,342,8.4,20.9025,27.9,1
-0.093373865,1.5370775,9.627085,-21.928072,-50.492023,-0.0005345071,-0.001450805,-0.00030543262,301,8.6025,20.9025,27.8025,1
-0.031124622,1.4927847,9.601946,-21.928072,-50.492023,7.6358156E-05,-0.0008399397,0.00030543262,319,8.4,21.0975,27.9,1
