Acc-1,Acc-2,Acc-3,Gps-1,Gps-2,Gyr-1,Gyr-2,Gyr-3,Lum-1,MagF-1,MagF-2,MagF-3,Class
1.7130513,-8.431181,-0.61171854,-21.928791,-50.491714,1.3906348,1.0239629,0.8503244,0,9.7725,-12.224999,15,0
-1.2725182,-10.761936,2.2744915,-21.928783,-50.4917,2.1444426,0.52549684,0.90285885,0,13.9275,-12.344999,9.75,0
3.9695864,-21.35149,-5.795165,-21.92878,-50.491688,1.244638,-1.0578659,-0.2602286,0,16.5975,-12.5025,2.7975,0
-2.4791958,-4.735731,1.6089035,-21.928776,-50.491673,1.6636915,0.0050396384,2.1881194,0,16.755,-11.91,2.355,0
0.89303726,-7.4208283,-0.06584055,-21.928772,-50.49166,-0.9923506,-0.948521,-1.6737708,0,17.1225,-11.4225,-0.1275,0
-2.088941,-12.508507,-3.4811692,-21.928768,-50.491642,-3.3221905,-1.3370314,-0.27550024,0,15.4725,-12.8025,4.5,0
1.1623849,-10.952275,-4.8243165,-21.928764,-50.49163,0.0009162979,1.0612257,0.014049901,0,14.1825,-14.1075,4.7925,0
3.3686419,-8.892065,-0.008379706,-21.928759,-50.491615,1.7968601,1.3342824,0.9297369,0,12.907499,-13.53,6.8475,0
-6.2979474,-8.910022,5.3678,-21.928743,-50.491577,1.983174,0.2518292,1.328021,0,17.797499,-11.099999,-0.39749998,0
1.1013328,-6.903681,-5.887342,-21.92874,-50.491558,-0.5946773,1.2976305,0.5693264,0,18.0075,-10.62,-2.2124999,0
-3.5422213,-0.06703765,4.7620673,-21.928734,-50.491543,2.2739458,-0.21059579,0.25778514,0,17.115,-9.78,3.5249999,0
0.6811504,-7.3897038,-2.1092918,-21.928726,-50.491524,-0.72173727,-2.9002354,-0.9407325,0,17.3925,-11.3025,6.4424996,0
1.2605472,-17.40465,4.095282,-21.928717,-50.4915,-2.4785857,-0.03283401,-1.3933836,0,9.9675,-11.7975,13.8375,0
5.3845596,-10.759542,4.679467,-21.92871,-50.491486,0.15485434,0.6452264,-0.21319197,0,4.7625,-12.4574995,15.8775,0
0.10414778,-9.933543,-4.7524905,-21.928703,-50.491474,0.81581056,-1.1171198,1.282817,0,1.995,-10.4775,18.33,0
0.38067806,-8.22528,1.9117701,-21.928661,-50.49146,2.5024095,3.0917418,0.6536258,0,2.445,-9.0824995,17.609999,0
0.08619126,-11.6825075,1.7884687,-21.928644,-50.49145,0.5549711,-0.09819659,1.0629056,0,9.367499,-12.2625,13.072499,0
-6.9850836,-17.682377,-8.543709,-21.928629,-50.491447,-3.058297,-2.7096455,1.0885619,0,13.889999,-12.255,7.74,0
-10.0903635,-8.252813,-20.632032,-21.928614,-50.49144,-2.399784,-1.551445,-2.352442,0,16.41,-11.34,2.595,0
-1.0941502,-0.7062895,4.8781857,-21.928589,-50.49143,1.3154984,-0.61559945,0.14844026,0,18.7875,-8.9475,5.3325,0
1.4975731,-6.411672,-1.8303672,-21.928574,-50.49143,-0.7296785,-2.6021333,-1.1154399,0,13.934999,-11.01,8.8875,0
-0.93014735,-19.314026,5.8023477,-21.928514,-50.491398,-1.820073,-0.16050485,-1.8454239,0,11.16,-11.535,11.8575,0
7.1466923,-12.063186,-2.0374656,-21.928493,-50.49137,-1.2501358,-1.048092,-1.3396275,0,7.1924996,-12.63,15.1275,0
4.985925,-9.436746,4.4795513,-21.928495,-50.49136,0.13225232,2.755155,0.106901415,0,3.9299998,-11.7074995,17.16,0
1.3467385,-8.945934,-0.16998832,-21.928501,-50.49135,1.2513574,2.3477077,1.0262536,0,3.135,-10.0199995,17.625,0
1.9237411,-11.707646,2.36188,-21.928513,-50.491318,2.5561657,1.753336,0.3323107,0,9.42,-10.275,14.13,0
-0.7613561,-9.856929,13.815741,-21.928518,-50.491306,1.7620409,1.2976305,0.9773844,0,14.4,-11.9025,8.4,0
4.155137,-12.314576,-9.587581,-21.92852,-50.49129,0.3210097,2.0044017,-0.1740966,0,14.594999,-11.79,8.1825,0
-6.1638722,1.8794483,5.33069,-21.928522,-50.491272,2.218357,-0.70661837,0.32925636,0,16.6875,-10.6425,7.0125,0
-1.8028339,-3.3901896,6.1638722,-21.92853,-50.491245,-0.2556471,-3.110373,-0.007941248,0,15.764999,-11.6325,5.745,0
-1.5275006,-14.94341,1.9416976,-21.928547,-50.49115,0.31673363,-3.4322991,-1.7617353,0,15,-11.82,8.6925,0
2.0602105,-15.0822735,4.4113164,-21.928549,-50.49114,-1.1438452,-0.68462723,-2.434298,0,11.4675,-11.1825,12.5625,0
8.779537,-9.297882,3.430891,-21.92854,-50.4911,-0.3912592,0.46868637,-0.18570304,0,9.1125,-12.3375,14.3025,0
-0.11611878,-9.634268,-6.6427126,-21.929,-50.49183,0.22510384,-0.75793105,0.42210788,0,9.1575,-12.2625,13.0425,0
0.93134445,-6.405687,-5.249287,-21.929,-50.49183,0.91904676,3.2976034,1.1453724,0,13.9425,-12.9,6.4049997,0
0.20470424,-9.048885,6.1399302,-21.929005,-50.491943,0.32284227,2.378251,0.087964594,0,17.6475,-10.1475,-1.0575,0
3.2980127,-9.226056,12.01171,-21.92905,-50.492027,1.9007072,1.0160216,0.72143185,0,18.015,-8.4075,-8.55,0
14.942213,-22.28882,-7.752425,-21.929083,-50.491997,-0.655153,1.3501649,-0.30482176,0,17.414999,-8.1525,-10.59,0
-4.8255134,-1.6484078,4.1371803,-21.929064,-50.49191,1.5268577,-0.9088148,0.3744604,0,18.119999,-6.81,-10.545,0
1.7381904,-8.708909,-2.005144,-21.92905,-50.491898,-0.84879726,-3.246596,-1.3750577,0,18.359999,-6.9375,-7.77,0
0.16998832,-25.248055,3.2728736,-21.929039,-50.491886,-1.6698002,-0.17088956,-1.9028453,0,18.217499,-8.4375,2.385,0
8.821436,-11.862072,-2.3439236,-21.929024,-50.491882,-1.5012014,-0.92164296,-1.7348573,0,16.605,-10.282499,6.795,0
4.6698904,-9.19134,3.952827,-21.928976,-50.491856,0.18478674,1.9249891,0.27122417,0,12.9825,-12.5625,8.2575,0
2.3127987,-8.963891,-3.6966474,-21.928951,-50.491817,0.600786,1.6885842,0.56382865,0,13.665,-11.9175,7.935,0
-2.2050598,-14.220361,1.5011644,-21.928915,-50.49179,0.95203346,-0.90087354,0.68844515,0,18.9,-8.497499,-4.1025,0
-5.213374,-5.463568,1.6603789,-21.928888,-50.49178,-0.6435465,1.1168144,0.7281514,0,18.96,-8.9175,-4.2149997,0
-4.9883194,-3.70383,-0.45370123,-21.928871,-50.491776,-2.19209,-1.9356792,1.5522085,0,18.885,-8.9475,-2.2124999,0
1.0139444,-6.715736,4.7524905,-21.92885,-50.49178,-0.4633413,-2.897792,-0.8717047,0,18.27,-7.995,-6.5775,0
-1.0426749,-15.343242,3.2213984,-21.928833,-50.49178,-1.5512923,0.34895676,-0.96883225,0,14.07,-10.215,8.595,0
7.04015,-8.857349,-3.0681696,-21.928802,-50.491753,-0.2837469,-0.86483246,0.19608775,0,12.075,-11.6475,11.684999,0
2.3786395,-9.136273,2.6755204,-21.928793,-50.491726,1.0577132,1.5181528,0.52839845,0,8.122499,-9.224999,16.065,0
-0.15322891,-3.0825348,3.9312792,-21.928753,-50.4916,-0.07849618,4.059963,0.14966199,0,15.412499,-10.2074995,11.782499,0
-9.153033,-17.757793,-4.68665,-21.928747,-50.491585,-0.9978484,-3.2808046,1.2589933,0,12.5925,-10.0575,13.372499,0
-3.1016884,1.1013328,-0.93613285,-21.92872,-50.491512,1.7821994,0.6195701,2.0274618,0,4.62,-6.3224998,25.41,0
3.0011318,-5.517438,-0.51954174,-21.92869,-50.491467,0.5329799,-1.8513799,1.1808025,0,7.5,-7.1025,19.5,0
5.6766524,-5.5868697,2.1092918,-21.928673,-50.49146,0.24953845,4.0544653,0.59681535,0,3.06,-6.6524997,22.56,0
-1.2533646,-21.871033,-8.480263,-21.9286,-50.491436,-1.5103643,1.2646438,0.55771995,0,11.0175,-12.6449995,11.775,0
4.8961425,-14.219164,3.3051953,-21.928562,-50.491425,0.4718934,4.311029,0.6261369,0,-0.29999998,-14.099999,13.702499,0
5.865794,-13.676877,5.151125,-21.92855,-50.49142,-1.25319,2.3220515,-0.50335294,0,-0.29999998,-14.4,9.0975,0
1.5861586,-6.8103065,-5.9531827,-21.92854,-50.491417,-0.40225476,-0.9106474,-0.19486602,0,-14.5875,-14.0175,1.3575,0
0.34596214,3.0550013,-7.753622,-21.92853,-50.49141,-3.995975,-7.795099,0.0061086523,0,-8.445,-21.5325,14.4225,0
19.912575,-31.55917,0.5805939,-21.92852,-50.491405,-0.3894266,1.1052079,-0.172264,0,9.405,-12.8925,13.755,0
-3.8402996,-2.1643584,5.4049106,-21.928505,-50.491394,1.1859949,-0.9430232,0.17531833,0,8.617499,-13.6725,15.367499,0
2.8550856,-5.531803,-0.4285621,-21.9285,-50.491386,-0.77304995,-2.3119721,-1.5503759,0,0.98249996,-16.5825,13.4325,0
-0.010773907,-17.3005,4.4125137,-21.928495,-50.49138,-1.3093897,-0.6113234,-2.039679,0,-6.975,-15.315,15.3075,0
9.390059,-9.536105,1.3706805,-21.9285,-50.491352,-0.06627888,0.31719178,0.27672195,0,-5.8424997,-13.125,17.467499,0
5.961562,-9.623494,-3.4883518,-21.928505,-50.491337,0.063224554,3.7728565,0.5039638,0,-4.47,-10.469999,17.5425,0
0.059855044,-14.96376,1.258153,-21.928509,-50.49133,1.7993035,-0.9308059,0.57360244,0,6.12,-12.6825,16.005,0
7.5788455,-11.921927,12.731168,-21.928518,-50.491314,1.919644,4.250553,0.70005155,0,13.987499,-12.157499,12.165,0
3.122039,-8.76637,-14.705187,-21.928526,-50.49126,0.0571159,-0.5991061,-1.636508,0,18.4725,-9.9225,8.22,0
-0.1592144,-8.60117,0.89064306,-21.928534,-50.49123,-0.4810564,-2.5807528,-0.5198463,0,12.78,-11.175,16.395,0
1.7776948,-15.357607,4.674679,-21.928537,-50.491215,-0.5751296,-1.2954924,-2.4770586,0,6.2774997,-12.255,19.26,0
7.905654,-7.9667063,3.3183637,-21.928541,-50.4912,-0.1328632,0.8901834,0.26511553,0,-2.0625,-11.82,27.0675,0
-0.1400608,-9.982624,-0.78050977,-21.928545,-50.491184,1.058324,1.4943291,1.676825,0,-1.8299999,-10.8525,22.477499,0
-0.4333505,-8.396465,0.094570965,-21.928547,-50.491165,0.42180246,0.1693624,1.3054191,0,9.3975,-17.4975,11.197499,0
14.129381,-9.97185,7.7129207,-21.928547,-50.491123,-1.4957036,2.2127066,-0.93523467,0,14.1449995,-4.2075,16.92,0
3.1747115,4.465186,9.443929,-21.928545,-50.491108,0.44806966,-0.7787005,-0.2144137,208,-15.8025,-4.5,17.797499,0
-0.49200845,4.1802764,9.543288,-21.928537,-50.491096,0.48716503,0.3678936,-0.062308256,308,-23.4975,-2.3999999,8.3025,0
-1.1719618,4.3873744,8.312668,-21.928535,-50.491093,0.13530666,-0.117744274,0.057421334,364,-23.797499,-2.1975,7.5,0
-0.89184016,4.6471453,8.283937,-21.928534,-50.491085,-0.006414085,-0.008399397,0.021380283,353,-23.1975,-1.8974999,8.9025,0
-0.90620536,4.712986,8.090008,-21.928534,-50.491085,0.025350908,0.05085453,-0.018325957,364,-23.4,-2.3999999,8.7,0
8.807071,1.1947067,-2.6850972,-21.92842,-50.491146,0.37293324,-0.09819659,-0.21563543,0,-6.3975,15.5025,-12.3,2
6.8318543,1.7717092,-6.491878,-21.92842,-50.491146,0.19211712,0.1375974,-0.14049901,0,-7.1025,16.7025,-6.8999996,2
7.253234,1.4496891,-6.9012866,-21.92842,-50.491146,0.009468411,0.0154243475,-0.002443461,0,-6.6974998,16.102499,-7.7999997,2
7.2065473,1.4425066,-6.9108634,-21.92842,-50.491146,-0.005192355,-0.0096211275,0.01160644,0,-6.6974998,16.297499,-7.8975,2
7.2113357,1.3934253,-6.939594,-21.92842,-50.491146,0.0041996986,0.007406741,-0.007254025,0,-6.8025,16.199999,-7.8975,2
7.2125325,1.4413095,-6.896498,-21.92842,-50.491146,0.006032294,0.00496328,-0.002977968,0,-6.8999996,16.199999,-8.099999,2
7.1885905,1.4520833,-6.919243,-21.92842,-50.491146,-0.005955936,-0.0092393365,0.0061850105,0,-6.6974998,16.297499,-8.0025,2
7.2125325,1.4556746,-6.8988924,-21.92842,-50.491146,0.004046982,0.005497787,-0.0025198192,0,-6.8025,16.199999,-7.8975,2
7.1945763,1.4077905,-6.8881183,-21.92842,-50.491146,0.00038179077,0.0012217305,-0.0061850105,0,-6.6974998,16.199999,-8.099999,2
7.1431007,1.4065934,-6.9240313,-21.92842,-50.491146,-0.0018325958,-0.00076358154,0.00022907447,0,-6.8025,16.297499,-8.1975,2
7.1981673,1.4197617,-6.9108634,-21.92842,-50.491146,0.0045051314,0.0033597588,-0.0035888334,0,-6.8999996,16.297499,-7.7025,2
7.177817,1.4065934,-6.9108634,-21.92842,-50.491146,-0.0025198192,-0.0021380284,-0.00030543262,0,-6.9975,16.297499,-8.0025,2
7.1730285,1.4030021,-6.9288197,-21.92842,-50.491146,0.00038179077,-0.0041233404,0.0030543262,0,-6.6974998,16.297499,-8.099999,2
7.192182,1.3814543,-6.9132576,-21.92842,-50.491146,0.0018325958,0.005421429,-0.0061086523,0,-6.8025,16.297499,-7.7025,2
7.217321,1.4341269,-6.8905125,-21.92842,-50.491146,0.0036651916,0.0017562376,-0.0012217305,0,-6.8999996,16.297499,-7.7025,2
7.201759,1.411382,-6.918046,-21.92842,-50.491146,-0.0046578473,-0.0052687125,0.0047342055,0,-6.6974998,16.297499,-7.8975,2
7.132327,1.3874398,-6.9228344,-21.92842,-50.491146,0.0025961774,0.0055741454,-0.006414085,0,-6.8999996,16.297499,-7.7999997,2
7.180211,1.4149733,-6.8929067,-21.92842,-50.491146,-0.00015271631,-0.0021380284,0.0016798794,0,-6.8025,16.199999,-7.7025,2
7.1730285,1.4149733,-6.921637,-21.92842,-50.491146,-0.0056505036,-0.006414085,0.0053450707,0,-6.8999996,16.199999,-7.7999997,2
7.1861963,1.4089876,-6.918046,-21.92842,-50.491146,0.0050396384,0.004886922,-0.0053450707,0,-6.6,16.199999,-7.7025,2
7.2149267,1.3874398,-6.8881183,-21.92842,-50.491146,0.007483099,0.004428773,0.01160644,0,-6.6974998,16.297499,-7.7999997,2
6.8761473,0.21547815,-6.885724,-21.92842,-50.491146,0.02275473,0.17608191,-0.12217305,0,-6.6974998,15.997499,-8.9025,2
8.559271,2.5629928,-5.139154,-21.928453,-50.491154,-0.14645495,0.31902438,0.45142943,0,-8.1975,16.5975,-8.099999,2
10.04607,0.7553706,-4.152743,-21.928453,-50.491154,0.08445212,-0.10430524,-0.05009095,0,-5.9024997,13.702499,-14.497499,2
11.026496,-0.36631286,-1.3132197,-21.928453,-50.491154,0.08078693,-0.28023443,-0.1142318,0,-0.9975,12.9,-16.102499,2
6.525397,1.3611037,-1.5406688,-21.928453,-50.491154,0.82359904,-0.74265945,-1.9547688,0,-1.2674999,11.4,-17.6925,2
12.151771,2.9520507,3.5458126,-21.928453,-50.491154,-0.64919704,-0.65041876,-0.40561453,0,7.1025,9.5025,-16.8,2
10.065224,-0.19871874,2.007538,-21.928453,-50.491154,-0.13057245,-0.13118331,-0.100792766,0,7.7999997,9,-16.5,2
9.829395,1.3838485,3.4811692,-21.92844,-50.49115,1.3025174,-1.297325,-0.48197266,0,7.7999997,9.6975,-15.697499,2
8.4587145,3.4955344,-3.3243492,-21.92844,-50.49115,0.5169447,-0.34315357,-0.14049901,0,-5.7,5.1,-20.699999,2
4.757279,-0.79367787,-5.6443305,-21.92844,-50.49115,-1.2954924,1.9769126,0.044593163,0,-9.1725,8.0325,-17.182499,2
9.271546,3.4404678,-2.2828712,-21.92844,-50.49115,-0.2264783,0.40515637,-0.17837265,0,-3.6,12.697499,-17.1,2
11.963826,0.6607997,-1.8974048,-21.92844,-50.49115,0.063682705,-0.16539176,0.044593163,0,1.4024999,14.3025,-15.3975,2
10.135853,0.37588966,-1.4975731,-21.928427,-50.49115,0.033750303,0.03680463,-0.1160644,0,2.3999999,13.8975,-15.8025,2
10.764331,1.9764135,-1.7166426,-21.928427,-50.49115,1.6030631,0.52855116,-1.2675453,0,0,12.599999,-17.1,2
6.88333,-1.3850456,-1.2318168,-21.928427,-50.49115,0.6702719,0.1553125,1.6438384,0,5.415,13.32,-14.5199995,2
10.087969,-0.022744916,-1.1073183,-21.928427,-50.49115,-0.27168232,0.18402316,0.5290093,0,6.8025,12.5025,-14.497499,2
9.949105,-0.07182605,-0.7062895,-21.928427,-50.49115,-0.008399397,-0.0041233404,0.002443461,0,7.2,12.202499,-14.4,2
9.998186,-0.06943185,-0.6679823,-21.928427,-50.49114,0.005497787,-0.0092393365,-0.0047342055,0,7.1025,12.3,-14.197499,2
10.007763,-0.06703765,-0.6751649,-21.928427,-50.49114,0.0006872234,0.0023671028,0.0005345071,0,7.2,12.0975,-14.497499,2
9.986216,-0.05865794,-0.62728083,-21.928427,-50.49114,-0.0005345071,-0.0022143866,0.00030543262,0,7.2,12.3,-14.099999,2
9.987412,-0.093373865,-0.65242,-21.928427,-50.49114,0.0008399397,0.00015271631,-0.00045814895,0,7.2974997,12.202499,-14.497499,2
9.969456,-0.059855044,-0.6775591,-21.928427,-50.49114,0.0011453723,0.004352415,-0.0012217305,0,7.4024997,12.3,-14.197499,2
9.961076,-0.047884032,-0.61530983,-21.928425,-50.491135,-0.0008399397,-0.004428773,0.0012980887,0,7.5,12,-14.099999,2
9.995792,-0.090979666,-0.641646,-21.928425,-50.491135,0.000992656,-0.00038179077,-0.00076358154,0,7.4024997,12.202499,-14.497499,2
10.012551,-0.06584055,-0.6596026,-21.928425,-50.491135,-0.0008399397,0.0026725354,0.0010690142,0,7.4024997,12.0975,-14.497499,2
10.030508,-0.077811554,-0.5793968,-21.928425,-50.491135,-0.008781188,-0.013209961,0.0047342055,0,7.4024997,12.202499,-14.497499,2
10.035296,-0.08379706,-0.60693014,-21.928425,-50.491135,-0.009392053,-0.0016035213,0.0022907446,0,7.4024997,12.202499,-14.497499,2
9.964667,-0.073023155,-0.61530983,-21.928423,-50.491146,0.003436117,0.0051159966,-0.00076358154,0,7.5975,12.0975,-14.497499,2
9.94312,-0.08619126,-0.59495914,-21.928423,-50.491146,0.0041996986,0.0032834008,0.0027488936,0,7.5975,12,-14.6025,2
9.986216,-0.06703765,-0.60573304,-21.928423,-50.491146,0.0041996986,-0.0028252518,0.0027488936,0,7.5,12.0975,-14.497499,2
9.970653,-0.077811554,-0.58657944,-21.928423,-50.491146,0.0017562376,0.0026725354,0.0015271631,0,7.5975,12.202499,-14.4,2
9.989806,-0.08020575,-0.5758055,-21.928423,-50.491146,0.0016798794,0.0013744468,-0.00061086525,0,7.5,12.202499,-14.497499,2
9.994595,-0.08140286,-0.5781997,-21.928432,-50.49115,-0.00022907447,-0.00076358154,-7.6358156E-05,0,7.5,12.0975,-14.497499,2
10.000581,-0.061052144,-0.56982,-21.928432,-50.49115,-0.0027488936,0.0008399397,-0.0030543262,0,7.5975,12.202499,-14.3025,2
9.90601,0.04189853,-0.4369418,-21.928432,-50.49115,0.062002823,0.1614975,-0.11728613,0,7.5,12.202499,-14.3025,2
7.4351935,3.1124623,-0.022744916,-21.928432,-50.49115,-0.79198676,0.340481,0.37934732,0,4.7025,14.497499,-13.5,2
9.252393,5.9052987,-10.2974615,-21.928432,-50.49115,1.0283916,-4.2080216,1.7318029,0,4.2,15.997499,-13.2975,2
9.599552,2.2948422,-1.22224,-21.928446,-50.491154,-0.03940081,0.05215262,0.95356065,0,7.5,10.5975,-16.5975,2
9.920375,-2.2720973,0.35434186,-21.928446,-50.491154,0.057726767,-0.0022143866,-0.029932396,0,12.0975,7.8975,-15.202499,2
9.763555,-1.8219875,0.45489833,-21.928446,-50.491154,0.016187929,-0.0046578473,-0.002443461,0,11.9025,7.8975,-15.0975,2
9.840169,-1.8626889,0.51714754,-21.928446,-50.491154,-0.006948592,-0.001450805,0.0047342055,0,12,7.8975,-15.299999,2
9.859323,-1.839944,0.5267244,-21.928446,-50.491154,-0.0032834008,-0.0026725354,0.0022907446,0,12.0975,7.7999997,-15.202499,2
9.834184,-1.8255788,0.51595044,-21.928448,-50.491158,-0.00061086525,-0.0012980887,-0.0010690142,0,12.0975,7.7999997,-15.3975,2
9.837775,-1.8579005,0.38307226,-21.928448,-50.491158,0.055283304,0.040317107,-0.058566704,0,12,7.8975,-15.5025,2
10.127473,-1.0019734,0.11133038,-21.928448,-50.491158,-0.13775012,-0.18448131,-0.7219664,0,11.3025,8.6025,-15.697499,2
8.009802,2.6300306,0.23343466,-21.928448,-50.491158,-0.071776666,0.3408628,0.008017606,0,7.8975,11.0025,-16.4025,2
9.876082,2.2301989,0.52073884,-21.928448,-50.491158,-0.011301007,-0.028099801,0.021456642,0,8.7975,10.8975,-15.3975,2
10.061633,1.697489,0.4381389,-21.928434,-50.49115,0.04184427,0.017715093,-0.02069306,0,9.202499,10.702499,-15.599999,2
9.85214,1.5239093,0.36032736,-21.928438,-50.491146,0.0015271631,0.01282817,0.0031306844,0,9.3975,10.5975,-15.299999,2
9.764751,1.5514427,-0.02873042,-21.928438,-50.491146,0.14920384,0.049021937,-0.2322815,0,8.6025,10.8,-15.8025,2
5.681441,7.884106,-1.5693992,-21.928438,-50.491146,1.1198688,-0.45372015,0.27107146,0,-2.3474998,10.304999,-17.6475,2
13.578715,-5.9064956,0.015562311,-21.928438,-50.491146,0.5340489,0.6049093,1.4952455,0,-0.75,-13.259999,-10.83,2
-1.6771383,-9.431957,-0.6512229,-21.928442,-50.491142,-0.04444045,-0.12507465,-0.1742493,0,-7.2974997,-9.0975,-15.997499,2
-2.6431987,-8.696938,2.1308396,-21.928442,-50.491142,0.93599826,-0.83062404,0.8135198,0,0.29999998,-7.5975,-18.3975,2
-1.8890251,-9.4295635,-0.12449849,-21.928442,-50.491142,0.10644327,-0.2845105,-0.09911288,0,-0.0975,-10.702499,-15.8025,2
-1.1336545,-9.574412,1.3491327,-21.928442,-50.491142,0.07223482,-0.07742717,-0.089949906,0,-2.9025,-10.2975,-16.102499,2
-1.1288661,-9.636662,1.3874398,-21.928442,-50.491142,-0.020005837,-0.046883907,0.031612277,0,-4.2975,-10.5975,-15.5025,2
-1.1767502,-9.688137,1.2054806,-21.928427,-50.491146,-0.011453724,0.025198191,-0.011759156,0,-4.2975,-10.5,-15.697499,2
-1.1264719,-9.655815,1.2294226,-21.928427,-50.491146,-0.00045814895,0.014202617,-0.0050396384,0,-3.8025,-10.5,-15.8025,2
-1.1659763,-9.679757,1.2306197,-21.928427,-50.491146,0.014813482,0.044745877,-0.025809057,0,-3.6975,-10.702499,-15.8025,2
-0.8439561,-9.720459,1.4089876,-21.928427,-50.491146,0.012370021,0.006872234,-0.04718934,0,-3.0974998,-10.8,-15.697499,2
-0.6691794,-9.642648,1.7992426,-21.928427,-50.491146,0.1339322,-0.01817324,-0.22250767,0,-2.4975,-11.9025,-14.7975,2
0.973243,-9.428367,2.6312277,-21.928417,-50.49115,-0.010231993,0.05024367,-0.101556346,0,1.7025,-12.3,-13.5,2
4.368221,-7.2065473,2.967613,-21.928417,-50.49115,1.6928604,2.2670736,-0.5377141,0,2.7975,-11.197499,-14.099999,2
0.8619126,-7.8649526,0.2765303,-21.928417,-50.49115,0.6055202,-0.84528476,0.40485093,0,9.3,-5.4975,-15.202499,2
4.280833,-9.300277,1.3611037,-21.928417,-50.49115,-0.12751812,0.42531493,0.34376442,0,7.2,-10.5,-11.4,2
5.6419363,-7.050924,-1.0247183,-21.928417,-50.49115,-0.47510046,-1.5795448,-0.025809057,0,9,-5.7,-15.697499,2
1.6112977,-9.848549,0.40462008,-21.928411,-50.491146,0.04718934,-0.024892759,0.07803804,0,5.1974998,-10.2,-15.299999,2
1.0785879,-9.879673,0.36750996,-21.928411,-50.491146,0.016646078,0.030695979,0.03283401,0,5.0025,-10.5975,-14.902499,2
1.2366052,-9.813833,0.272939,-21.928411,-50.491146,0.01786781,-0.07192938,0.0346666,0,5.0025,-10.8,-15,2
1.1133038,-9.807847,0.4321534,-21.928411,-50.491146,0.0154243475,-0.031612277,0.007788532,0,4.4024997,-11.0025,-14.6025,2
2.4229321,-9.707291,0.12449849,-21.928411,-50.491146,-0.06337727,-0.9613492,-0.22128594,0,3.0974998,-9.997499,-16.5,2
